"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"41.Cumulative",9,20.8787423473728,9.77539086102931,31.7758906496463,5.64426339120823,-11.8787423473728,-22.7758906496463,-0.775390861029314,5.64426339120823,-0.56893955343376,-1.09086506604226,-0.0371378145354086,0.270335410883522,0.05,0.0205479452054795
"42.Average",0.616666666666667,0.776654929530108,0.450780158445002,1.05675480620806,0.155408487703838,-0.159988262863442,-0.440088139541398,0.165886508221664,0.155408487703838,-0.205996584558135,-0.566645652796745,0.213591006654692,0.200099789230545,0.05,0.16
"42.Cumulative",37,46.5992957718065,27.0468095067001,63.4052883724839,9.3245092622303,-9.5992957718065,-26.4052883724839,9.95319049329987,9.3245092622303,-0.205996584558135,-0.566645652796745,0.213591006654692,0.200099789230545,0.05,0.16
"43.Average",1.63333333333333,2.17693788965402,1.72818810252012,2.65075666332153,0.240842320793511,-0.543604556320689,-1.01742332998819,-0.0948547691867826,0.240842320793511,-0.249710641219573,-0.46736442726434,-0.0435725656839285,0.110633528837971,0.05,0.00714285714285714
"43.Cumulative",98,130.616273379241,103.691286151207,159.045399799292,14.4505392476106,-32.6162733792414,-61.0453997992915,-5.69128615120695,14.4505392476106,-0.249710641219573,-0.467364427264339,-0.0435725656839285,0.110633528837971,0.05,0.00714285714285714
"44.Average",1.18333333333333,1.66453659971401,1.20769929434953,2.12168925126976,0.235886131556849,-0.481203266380681,-0.938355917936422,-0.0243659610162011,0.235886131556849,-0.289091430289582,-0.563734025492526,-0.0146382849258992,0.14171279357713,0.05,0.0169491525423729
"44.Cumulative",71,99.8721959828409,72.4619576609721,127.301355076185,14.153167893411,-28.8721959828409,-56.3013550761853,-1.46195766097207,14.153167893411,-0.289091430289582,-0.563734025492526,-0.0146382849258992,0.14171279357713,0.05,0.0169491525423729
"45.Average",0.116666666666667,0.285412235079832,0.101458694723825,0.494177435587829,0.101203417565564,-0.168745568413166,-0.377510768921162,0.015207971942842,0.101203417565564,-0.591234529122292,-1.32268600473827,0.0532842326769495,0.354586822591037,0.05,0.0470941883767535
"45.Cumulative",7,17.1247341047899,6.08752168342948,29.6506461352697,6.07220505393382,-10.1247341047899,-22.6506461352697,0.91247831657052,6.07220505393382,-0.591234529122292,-1.32268600473827,0.0532842326769495,0.354586822591037,0.05,0.0470941883767535
"46.Average",0.75,0.887460103222827,0.463911313014446,1.30936359296174,0.208119689790156,-0.137460103222827,-0.559363592961745,0.286088686985554,0.208119689790156,-0.15489158636387,-0.630297171591608,0.32236794189014,0.234511601180003,0.05,0.236694677871148
"46.Cumulative",45,53.2476061933696,27.8346787808668,78.5618155777046,12.4871813874093,-8.24760619336965,-33.5618155777047,17.1653212191332,12.4871813874093,-0.15489158636387,-0.630297171591608,0.32236794189014,0.234511601180003,0.05,0.236694677871148
"47.Average",0.0833333333333333,0.0765407534099732,-0.0322799382234548,0.175760645891746,0.0549591261036289,0.00679257992336012,-0.0924273125584131,0.115613271556788,0.0549591261036289,0.0887446180073144,-1.20755686925823,1.51047992613205,0.718037433068536,0.05,0.453161592505855
"47.Cumulative",5,4.59244520459839,-1.93679629340729,10.5456387535048,3.29754756621774,0.407554795401608,-5.54563875350479,6.93679629340728,3.29754756621774,0.0887446180073146,-1.20755686925823,1.51047992613205,0.718037433068536,0.05,0.453161592505855
"48.Average",0.133333333333333,0.31274315964088,0.106479739467818,0.500287200396309,0.102432084406136,-0.179409826307546,-0.366953867062976,0.0268535938655152,0.102432084406136,-0.573665069169094,-1.1733393864932,0.0858646881241174,0.327527817151165,0.05,0.0440476190476191
"48.Cumulative",8,18.7645895784528,6.38878436806908,30.0172320237785,6.14592506436813,-10.7645895784528,-22.0172320237785,1.61121563193091,6.14592506436813,-0.573665069169094,-1.1733393864932,0.0858646881241174,0.327527817151165,0.05,0.0440476190476191
"49.Average",1.33333333333333,1.39791001076465,0.901573996642656,1.87257791393178,0.248041419316038,-0.064576677431315,-0.539244580598442,0.431759336690677,0.248041419316038,-0.0461951605854743,-0.385750567952138,0.30886060859848,0.177437329589163,0.05,0.358543417366947
"49.Cumulative",80,83.8746006458789,54.0944397985593,112.354674835907,14.8824851589623,-3.8746006458789,-32.3546748359065,25.9055602014406,14.8824851589623,-0.0461951605854743,-0.385750567952138,0.30886060859848,0.177437329589163,0.05,0.358543417366947
"5.Average",0.183333333333333,0.185788917300727,0.0298367727645937,0.34200430484942,0.0782952680834835,-0.00245558396739357,-0.158670971516086,0.15349656056874,0.0782952680834835,-0.013217063768227,-0.854038948185773,0.826187927669995,0.421420551995311,0.05,0.476987447698745
"5.Cumulative",11,11.1473350380436,1.79020636587562,20.5202582909652,4.69771608500901,-0.147335038043613,-9.52025829096518,9.20979363412438,4.69771608500901,-0.0132170637682269,-0.854038948185773,0.826187927669995,0.421420551995311,0.05,0.476987447698745
"50.Average",0.166666666666667,0.196560747232834,0.014333362800966,0.374978752742081,0.0931925885254786,-0.0298940805661677,-0.208312086075415,0.152333303865701,0.0931925885254786,-0.15208570880511,-1.05978476887179,0.774993512235968,0.474115965865189,0.05,0.367
"50.Cumulative",10,11.7936448339701,0.860001768057962,22.4987251645249,5.59155531152872,-1.79364483397006,-12.4987251645249,9.13999823194204,5.59155531152872,-0.15208570880511,-1.05978476887179,0.774993512235968,0.474115965865189,0.05,0.367
"51.Average",0.65,0.549737741690881,0.308772469749786,0.796371921514916,0.124042186392412,0.100262258309119,-0.146371921514916,0.341227530250214,0.124042186392412,0.182381980907355,-0.266257726938496,0.620709666395957,0.225638840096522,0.05,0.2
"51.Cumulative",39,32.9842645014529,18.5263481849872,47.782315290895,7.44253118354472,6.01573549854714,-8.78231529089497,20.4736518150128,7.44253118354472,0.182381980907355,-0.266257726938496,0.620709666395957,0.225638840096522,0.05,0.2
"52.Average",0.166666666666667,0.307317938367115,0.13588328989807,0.480613843603328,0.0880148811201735,-0.140651271700449,-0.313947176936661,0.0307833767685967,0.0880148811201735,-0.457673484495492,-1.02157127112322,0.100167848750253,0.286396822742683,0.05,0.0533175355450237
"52.Cumulative",10,18.4390763020269,8.15299739388419,28.8368306161997,5.28089286721041,-8.43907630202692,-18.8368306161997,1.8470026061158,5.28089286721041,-0.457673484495492,-1.02157127112322,0.100167848750253,0.286396822742683,0.05,0.0533175355450237
"53.Average",0.883333333333333,0.824698992776764,0.482551154553387,1.17313951729169,0.177955718522491,0.0586343405565694,-0.289806183958359,0.400782178779947,0.177955718522491,0.071097868519455,-0.351408436892327,0.485973891432209,0.215782631094665,0.05,0.382205513784461
"53.Cumulative",53,49.4819395666058,28.9530692732032,70.3883710375016,10.6773431113494,3.51806043339416,-17.3883710375015,24.0469307267968,10.6773431113494,0.071097868519455,-0.351408436892327,0.485973891432209,0.215782631094665,0.05,0.382205513784461
"54.Average",0.333333333333333,0.386537358217336,0.143099629741334,0.634361387867074,0.124216985978576,-0.0532040248840029,-0.301028054533741,0.190233703591999,0.124216985978576,-0.137642646313343,-0.778781269479478,0.492148299634824,0.321358293934251,0.05,0.314245810055866
"54.Cumulative",20,23.1922414930402,8.58597778448005,38.0616832720245,7.45301915871453,-3.19224149304018,-18.0616832720245,11.4140222155199,7.45301915871453,-0.137642646313343,-0.778781269479478,0.492148299634824,0.321358293934251,0.05,0.314245810055866
"55.Average",0.133333333333333,0.155756925855509,0.0350626552331545,0.282942858177735,0.0631998053117668,-0.0224235925221754,-0.149609524844401,0.0982706781001786,0.0631998053117668,-0.143965299770857,-0.960532085637012,0.630923328516008,0.405759197959489,0.05,0.351791530944625
"55.Cumulative",8,9.34541555133052,2.10375931398927,16.9765714906641,3.79198831870601,-1.34541555133052,-8.97657149066408,5.89624068601072,3.79198831870601,-0.143965299770857,-0.960532085637012,0.630923328516008,0.405759197959489,0.05,0.351791530944625
"56.Average",0.316666666666667,0.341531381816162,0.147032258454769,0.539531862856587,0.102768643352367,-0.0248647151494951,-0.22286519618992,0.169634408211898,0.102768643352367,-0.0728036030459983,-0.652546758674971,0.496687617137356,0.300905418429996,0.05,0.406424581005587
"56.Cumulative",19,20.4918829089697,8.82193550728613,32.3719117713952,6.166118601142,-1.49188290896971,-13.3719117713952,10.1780644927139,6.166118601142,-0.0728036030459983,-0.652546758674971,0.496687617137356,0.300905418429996,0.05,0.406424581005587
"57.Average",0.133333333333333,0.149368685035774,0.0201143301939255,0.281004687136325,0.0655709235683161,-0.0160353517024405,-0.147671353802992,0.113219003139408,0.0655709235683161,-0.107354173323545,-0.988636632689272,0.757983529896456,0.438987084559336,0.05,0.428
"57.Cumulative",8,8.96212110214643,1.20685981163553,16.8602812281795,3.93425541409897,-0.962121102146428,-8.86028122817951,6.79314018836447,3.93425541409897,-0.107354173323545,-0.988636632689272,0.757983529896456,0.438987084559336,0.05,0.428
"58.Average",0.25,0.379431163093554,0.144456082372568,0.590327540425475,0.115067227459845,-0.129431163093554,-0.340327540425475,0.105543917627432,0.115067227459845,-0.341118958280295,-0.896941457445767,0.278163545574166,0.303262458786162,0.05,0.132132132132132
"58.Cumulative",15,22.7658697856132,8.66736494235405,35.4196524255285,6.90403364759068,-7.76586978561324,-20.4196524255285,6.33263505764594,6.90403364759068,-0.341118958280295,-0.896941457445767,0.278163545574166,0.303262458786162,0.05,0.132132132132132
"59.Average",0.166666666666667,0.145901400493713,0.00765220141991349,0.289732761215187,0.073609659373625,0.0207652661729539,-0.123066094548521,0.159014465246753,0.073609659373625,0.142323967437507,-0.843488096290233,1.08987620892375,0.504516468824416,0.05,0.373809523809524
