"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"20.Cumulative",4,10.3905988222115,2.15178467289232,18.9490572358951,4.12389908917623,-6.39059882221152,-14.9490572358951,1.84821532710768,4.12389908917623,-0.61503662412128,-1.4387098849336,0.177873802918541,0.396887528788115,0.05,0.0551090700344432
"21.Average",0.05,0.156575474542146,0.0453884246925937,0.265647457687878,0.0545936664532516,-0.106575474542146,-0.215647457687878,0.00461157530740629,0.0545936664532516,-0.680665186254687,-1.37727481470817,0.0294527308372614,0.348673166170457,0.05,0.0341047503045067
"21.Cumulative",3,9.39452847252873,2.72330548155562,15.9388474612727,3.2756199871951,-6.39452847252873,-12.9388474612727,0.276694518444378,3.2756199871951,-0.680665186254687,-1.37727481470817,0.0294527308372614,0.348673166170456,0.05,0.0341047503045067
"22.Average",0.15,0.247268192544836,0.0914653550901541,0.401703416555848,0.0789485344707631,-0.0972681925448358,-0.251703416555848,0.0585346449098459,0.0789485344707631,-0.393371227992451,-1.01793689663586,0.236725331743718,0.319283016785298,0.05,0.112112112112112
"22.Cumulative",9,14.8360915526902,5.48792130540925,24.1022049933509,4.73691206824579,-5.83609155269015,-15.1022049933509,3.51207869459075,4.73691206824579,-0.393371227992451,-1.01793689663586,0.236725331743718,0.319283016785298,0.05,0.112112112112112
"23.Average",0.783333333333333,4.54862537614138,3.70340370955873,5.34603230588027,0.43663048951638,-3.76529204280805,-4.56269897254694,-2.92007037622539,0.43663048951638,-0.827786799624761,-1.00309403286527,-0.641967657205154,0.0959917455076892,0.05,0.00139664804469274
"23.Cumulative",47,272.917522568483,222.204222573524,320.761938352816,26.1978293709828,-225.917522568483,-273.761938352816,-175.204222573524,26.1978293709828,-0.827786799624761,-1.00309403286527,-0.641967657205154,0.0959917455076892,0.05,0.00139664804469274
"24.Average",0.0333333333333333,0.169841566615469,0.0225727562105605,0.324704447620681,0.076878813666693,-0.136508233282136,-0.291371114287348,0.0107605771227728,0.076878813666693,-0.803738660696637,-1.71554655373044,0.0633565583337758,0.452650168028366,0.05,0.0401929260450161
"24.Cumulative",2,10.1904939969281,1.35436537263363,19.4822668572409,4.61272882000158,-8.19049399692815,-17.4822668572409,0.64563462736637,4.61272882000158,-0.803738660696637,-1.71554655373044,0.0633565583337758,0.452650168028366,0.05,0.0401929260450161
"25.Average",0.866666666666667,3.37250143196918,2.6584955802751,4.03871359055566,0.361867566184167,-2.50583476530251,-3.17204692388899,-1.79182891360844,0.361867566184167,-0.743019629746865,-0.940562068801511,-0.53130560498004,0.10729945516224,0.05,0.00139664804469274
"25.Cumulative",52,202.350085918151,159.509734816506,242.322815433339,21.7120539710501,-150.350085918151,-190.322815433339,-107.509734816506,21.7120539710501,-0.743019629746865,-0.940562068801511,-0.531305604980041,0.10729945516224,0.05,0.00139664804469274
"26.Average",0.966666666666667,3.68169263199178,2.69963171011,4.51667362938024,0.483845168713182,-2.71502596532511,-3.55000696271358,-1.73296504344334,0.483845168713182,-0.737439606373739,-0.964232302247632,-0.470697914427965,0.131419218570515,0.05,0.00139664804469274
"26.Cumulative",58,220.901557919507,161.9779026066,271.000417762815,29.0307101227909,-162.901557919507,-213.000417762815,-103.9779026066,29.0307101227909,-0.737439606373739,-0.964232302247632,-0.470697914427965,0.131419218570515,0.05,0.00139664804469274
"27.Average",0.45,2.04533179169699,1.53407679520757,2.53007610916885,0.252461441413911,-1.59533179169699,-2.08007610916885,-1.08407679520757,0.252461441413911,-0.77998679635902,-1.01698713021178,-0.530024908236585,0.123433001158431,0.05,0.00101522842639594
"27.Cumulative",27,122.71990750182,92.0446077124541,151.804566550131,15.1476864848347,-95.7199075018195,-124.804566550131,-65.0446077124541,15.1476864848347,-0.77998679635902,-1.01698713021178,-0.530024908236585,0.123433001158431,0.05,0.00101522842639594
"28.Average",0.183333333333333,0.518194328475631,0.279972769617015,0.771289617261744,0.125300918928369,-0.334860995142297,-0.587956283928411,-0.096639436283682,0.125300918928369,-0.646207371908828,-1.13462508487501,-0.186492655309381,0.241802953144944,0.05,0.003003003003003
"28.Cumulative",11,31.0916597085378,16.7983661770209,46.2773770357047,7.51805513570213,-20.0916597085378,-35.2773770357047,-5.79836617702092,7.51805513570213,-0.646207371908828,-1.13462508487501,-0.186492655309381,0.241802953144944,0.05,0.003003003003003
"29.Average",0.3,4.39422400975266,3.29957962140858,5.40487476490979,0.529841518634859,-4.09422400975266,-5.10487476490979,-2.99957962140858,0.529841518634859,-0.931728560188517,-1.16172383419232,-0.682618731942485,0.120576811163681,0.05,0.00139664804469274
"29.Cumulative",18,263.653440585159,197.974777284515,324.292485894587,31.7904911180915,-245.653440585159,-306.292485894587,-179.974777284515,31.7904911180915,-0.931728560188517,-1.16172383419232,-0.682618731942485,0.120576811163681,0.05,0.00139664804469274
"3.Average",0.116666666666667,0.155302059269657,0.0125271049568386,0.296691279166111,0.0706292161458429,-0.0386353926029908,-0.180024612499444,0.104139561709828,0.0706292161458429,-0.248775790769822,-1.15919011857312,0.670561370528939,0.454786088980356,0.05,0.300228310502283
"3.Cumulative",7,9.31812355617945,0.751626297410315,17.8014767499666,4.23775296875058,-2.31812355617945,-10.8014767499666,6.24837370258968,4.23775296875058,-0.248775790769822,-1.15919011857312,0.670561370528939,0.454786088980356,0.05,0.300228310502283
"30.Average",0.216666666666667,0.799112256947831,0.490037866035866,1.13270706676198,0.163604895936655,-0.582445590281164,-0.916040400095313,-0.273371199369199,0.163604895936655,-0.728865794783058,-1.14632254996824,-0.342093613246938,0.204733308135625,0.05,0.001
"30.Cumulative",13,47.9467354168698,29.4022719621519,67.9624240057188,9.81629375619928,-34.9467354168698,-54.9624240057188,-16.402271962152,9.81629375619928,-0.728865794783058,-1.14632254996824,-0.342093613246938,0.204733308135625,0.05,0.001
"31.Average",0.0833333333333333,0.26798278045795,0.109748801871494,0.430014182862701,0.0815820793175716,-0.184649447124617,-0.346680849529368,-0.0264154685381606,0.0815820793175716,-0.689034746221654,-1.29366838024791,-0.0985715145317162,0.304430303985046,0.05,0.00913705583756345
"31.Cumulative",5,16.078966827477,6.58492811228963,25.8008509717621,4.8949247590543,-11.078966827477,-20.8008509717621,-1.58492811228963,4.8949247590543,-0.689034746221654,-1.29366838024791,-0.0985715145317162,0.304430303985046,0.05,0.00913705583756345
"32.Average",0.133333333333333,0.384379377882946,0.199695080959395,0.575135758143702,0.0989661516992377,-0.251046044549613,-0.441802424810368,-0.0663617476260613,0.0989661516992377,-0.653120481989185,-1.14939159130673,-0.172646482731626,0.257469982506126,0.05,0.00554938956714761
"32.Cumulative",8,23.0627626729768,11.9817048575637,34.5081454886221,5.93796910195426,-15.0627626729768,-26.5081454886221,-3.98170485756368,5.93796910195426,-0.653120481989185,-1.14939159130673,-0.172646482731626,0.257469982506126,0.05,0.00554938956714761
"33.Average",0.0166666666666667,0.0849573781835659,-0.00717976604230023,0.176053725875411,0.0464127229780935,-0.0682907115168993,-0.159387059208744,0.0238464327089669,0.0464127229780935,-0.803823199079245,-1.8760826030243,0.28068701293303,0.546305970951815,0.05,0.0606694560669456
"33.Cumulative",1,5.09744269101396,-0.430785962538014,10.5632235525247,2.78476337868561,-4.09744269101396,-9.56322355252466,1.43078596253801,2.78476337868561,-0.803823199079245,-1.8760826030243,0.28068701293303,0.546305970951815,0.05,0.0606694560669456
"34.Average",0.0333333333333333,0.0427557151570559,-0.0276701354258584,0.110716320494282,0.0353477567527877,-0.00942238182372256,-0.0773829871609488,0.0610034687591916,0.0353477567527877,-0.220377130615428,-1.80988639475905,1.42679098069359,0.826737586377486,0.05,0.422502870264064
"34.Cumulative",2,2.56534290942335,-1.6602081255515,6.64297922965693,2.12086540516726,-0.565342909423353,-4.64297922965693,3.6602081255515,2.12086540516726,-0.220377130615428,-1.80988639475905,1.42679098069359,0.826737586377486,0.05,0.422502870264064
"35.Average",0.1,0.243844606533913,0.111882867674656,0.386279654030317,0.0725009452140531,-0.143844606533913,-0.286279654030317,-0.0118828676746562,0.0725009452140531,-0.589902760526744,-1.17402495835192,-0.0487313123040249,0.29732437491485,0.05,0.0233502538071066
"35.Cumulative",6,14.6306763920348,6.71297206047937,23.176779241819,4.35005671284319,-8.63067639203478,-17.176779241819,-0.712972060479371,4.35005671284319,-0.589902760526744,-1.17402495835192,-0.0487313123040249,0.29732437491485,0.05,0.0233502538071066
"36.Average",0.0333333333333333,0.0229333485988435,-0.0215222293225252,0.0685695730180387,0.0229126639590501,0.0103999847344898,-0.0352362396847054,0.0548555626558585,0.0229126639590501,0.453487404583137,-1.53646291699775,2.39195608174834,0.999098054097759,0.05,0.331818181818182
"36.Cumulative",2,1.37600091593061,-1.29133375935151,4.11417438108232,1.37475983754301,0.623999084069391,-2.11417438108232,3.29133375935151,1.37475983754301,0.453487404583137,-1.53646291699775,2.39195608174834,0.999098054097759,0.05,0.331818181818182
"37.Average",0.0333333333333333,0.155673026994248,0.0164594828982827,0.287881025885159,0.0699455466266859,-0.122339693660915,-0.254547692551825,0.0168738504350506,0.0699455466266859,-0.78587598650237,-1.63514320667273,0.108392897349353,0.449310635099748,0.05,0.0516483516483516
"37.Cumulative",2,9.34038161965488,0.987568973896964,17.2728615531095,4.19673279760115,-7.34038161965488,-15.2728615531095,1.01243102610303,4.19673279760115,-0.78587598650237,-1.63514320667273,0.108392897349353,0.449310635099748,0.05,0.0516483516483516
"38.Average",0.0666666666666667,0.408255250041416,0.195517489489271,0.649878155375123,0.122998113912787,-0.341588583374749,-0.583211488708457,-0.128850822822604,0.122998113912787,-0.83670346759802,-1.42854620644632,-0.315613388461099,0.301277482409128,0.05,0.00635593220338983
"38.Cumulative",4,24.4953150024849,11.7310493693563,38.9926893225074,7.3798868347672,-20.4953150024849,-34.9926893225074,-7.73104936935625,7.3798868347672,-0.83670346759802,-1.42854620644632,-0.315613388461099,0.301277482409128,0.05,0.00635593220338983
"39.Average",0.0333333333333333,0.0679188398966778,-0.00487990198051057,0.143363569198518,0.038080192650622,-0.0345855065633445,-0.110030235865185,0.0382132353138439,0.038080192650622,-0.509218158260035,-1.62002525414994,0.562630860185128,0.560672012486548,0.05,0.192
"39.Cumulative",2,4.07513039380067,-0.292794118830634,8.60181415191109,2.28481155903732,-2.07513039380067,-6.60181415191109,2.29279411883063,2.28481155903732,-0.509218158260035,-1.62002525414994,0.562630860185128,0.560672012486548,0.05,0.192
"4.Average",0.0333333333333333,0.0745678841694377,-0.0243450818036565,0.17265066061801,0.049594397136085,-0.0412345508361044,-0.139317327284677,0.0576784151369898,0.049594397136085,-0.552980030148217,-1.86832882327882,0.773502101869075,0.665090577377703,0.05,0.206206206206206
"4.Cumulative",2,4.47407305016626,-1.46070490821939,10.3590396370806,2.9756638281651,-2.47407305016626,-8.35903963708061,3.46070490821939,2.9756638281651,-0.552980030148217,-1.86832882327882,0.773502101869075,0.665090577377703,0.05,0.206206206206206
"40.Average",0.0666666666666667,0.272663401739692,0.0948393301860463,0.433762303637135,0.0885984880545042,-0.205996735073025,-0.367095636970468,-0.0281726635193797,0.0885984880545042,-0.755498294815846,-1.34633263807414,-0.103323964051016,0.324937221090962,0.05,0.0111675126903553
"40.Cumulative",4,16.3598041043815,5.69035981116278,26.0257382182281,5.31590928327025,-12.3598041043815,-22.0257382182281,-1.69035981116278,5.31590928327025,-0.755498294815846,-1.34633263807414,-0.103323964051016,0.324937221090962,0.05,0.0111675126903553
"41.Average",0,0.0209613426946727,-0.0404873454790393,0.0849469968033493,0.0324186470660286,-0.0209613426946727,-0.0849469968033493,0.0404873454790393,0.0324186470660286,-1,-4.05255512686877,1.93152442898274,1.54659210234026,0.05,0.230681818181818
"41.Cumulative",0,1.25768056168036,-2.42924072874236,5.09681980820096,1.94511882396171,-1.25768056168036,-5.09681980820096,2.42924072874236,1.94511882396171,-1,-4.05255512686877,1.93152442898274,1.54659210234026,0.05,0.230681818181818
"42.Average",0.0833333333333333,0.298121774892721,0.0720634246678498,0.51066765552132,0.11616809735299,-0.214788441559387,-0.427334322187987,0.0112699086654835,0.11616809735299,-0.720472168249633,-1.43342203816465,0.0378030375994474,0.389666596459764,0.05,0.0293501048218029
"42.Cumulative",5,17.8873064935632,4.32380548007099,30.6400593312792,6.97008584117941,-12.8873064935632,-25.6400593312792,0.676194519929011,6.97008584117941,-0.720472168249632,-1.43342203816465,0.0378030375994474,0.389666596459764,0.05,0.0293501048218029
"43.Average",0.166666666666667,1.12262266747824,0.758750483704332,1.45051250158285,0.178764191111473,-0.955956000811575,-1.28384583491618,-0.592083817037665,0.178764191111473,-0.85153812452313,-1.14361296284895,-0.527411243501495,0.15923800248309,0.05,0.00101729399796541
"43.Cumulative",10,67.3573600486945,45.5250290222599,87.030750094971,10.7258514666884,-57.3573600486945,-77.030750094971,-35.5250290222599,10.7258514666884,-0.85153812452313,-1.14361296284895,-0.527411243501495,0.15923800248309,0.05,0.00101729399796541
"44.Average",0.133333333333333,0.884456188314874,0.562246809777158,1.18990704296261,0.1618646003127,-0.75112285498154,-1.05657370962927,-0.428913476443825,0.1618646003127,-0.849248232874746,-1.19460265368523,-0.484945983883068,0.183010308991218,0.05,0.00139664804469274
"44.Cumulative",8,53.0673712988924,33.7348085866295,71.3944225777564,9.71187601876197,-45.0673712988924,-63.3944225777564,-25.7348085866295,9.71187601876197,-0.849248232874746,-1.19460265368523,-0.484945983883068,0.183010308991218,0.05,0.00139664804469274
"45.Average",0.0333333333333333,0.209015780628522,0.0679443468566571,0.331323278809856,0.0669389616495766,-0.175682447295188,-0.297989945476523,-0.0346110135233238,0.0669389616495766,-0.840522408245453,-1.42568156614994,-0.165590432546512,0.320257931952734,0.05,0.00838574423480084
"45.Cumulative",2,12.5409468377113,4.07666081139943,19.8793967285914,4.0163376989746,-10.5409468377113,-17.8793967285914,-2.07666081139943,4.0163376989746,-0.840522408245453,-1.42568156614994,-0.165590432546512,0.320257931952734,0.05,0.00838574423480084
"46.Average",0.0166666666666667,0.566906070970758,0.308371333097447,0.829879379234686,0.135759050595216,-0.550239404304091,-0.81321271256802,-0.29170466643078,0.135759050595216,-0.970600655875625,-1.43447522298622,-0.514555552265071,0.239473622786831,0.05,0.001
"46.Cumulative",1,34.0143642582455,18.5022799858468,49.7927627540812,8.14554303571296,-33.0143642582455,-48.7927627540812,-17.5022799858468,8.14554303571296,-0.970600655875625,-1.43447522298622,-0.514555552265071,0.239473622786832,0.05,0.001
"47.Average",0,0.0805015463450347,-0.00979517313203902,0.172547874148227,0.0464453113305077,-0.0805015463450347,-0.172547874148227,0.009795173132039,0.0464453113305077,-1,-2.1434106794505,0.121676832020795,0.576949306432452,0.05,0.04
"47.Cumulative",0,4.83009278070208,-0.587710387922341,10.3528724488936,2.78671867983046,-4.83009278070208,-10.3528724488936,0.58771038792234,2.78671867983046,-1,-2.1434106794505,0.121676832020795,0.576949306432452,0.05,0.04
"48.Average",0.0333333333333333,0.170058377915381,0.0463958927061204,0.293647883342374,0.0677551333975749,-0.136725044582048,-0.26031455000904,-0.0130625593727871,0.0677551333975749,-0.803988878748923,-1.53073640475725,-0.0768122072720629,0.398422790033249,0.05,0.0252631578947368
"48.Cumulative",2,10.2035026749229,2.78375356236723,17.6188730005424,4.06530800385449,-8.20350267492289,-15.6188730005424,-0.783753562367225,4.06530800385449,-0.803988878748923,-1.53073640475725,-0.0768122072720629,0.398422790033249,0.05,0.0252631578947368
"49.Average",0.2,0.716720729395312,0.351281304559994,1.05018583174409,0.174344360615162,-0.516720729395312,-0.85018583174409,-0.151281304559994,0.174344360615162,-0.720951282979163,-1.1862163278874,-0.211074269733524,0.243252850747395,0.05,0.0023696682464455
"49.Cumulative",12,43.0032437637187,21.0768782735996,63.0111499046454,10.4606616369097,-31.0032437637187,-51.0111499046454,-9.07687827359964,10.4606616369097,-0.720951282979164,-1.1862163278874,-0.211074269733524,0.243252850747395,0.05,0.0023696682464455
"5.Average",0.0166666666666667,0.0329833763827277,-0.0364187224089202,0.0955884458271321,0.0336436844703261,-0.016316709716061,-0.0789217791604654,0.0530853890755869,0.0336436844703261,-0.494694949562699,-2.39277441595683,1.60945891225939,1.02001942069048,0.05,0.3162100456621
"5.Cumulative",1,1.97900258296366,-2.18512334453521,5.73530674962792,2.01862106821956,-0.979002582963659,-4.73530674962792,3.18512334453521,2.01862106821956,-0.494694949562699,-2.39277441595683,1.60945891225939,1.02001942069048,0.05,0.3162100456621
"50.Average",0,0.0879890620383534,-0.0234828961231258,0.192329375848415,0.0573996476486825,-0.0879890620383534,-0.192329375848415,0.0234828961231258,0.0573996476486825,-1,-2.18583277731249,0.266884264692922,0.652349807111964,0.05,0.0600600600600601
"50.Cumulative",0,5.27934372230121,-1.40897376738755,11.5397625509049,3.44397885892095,-5.27934372230121,-11.5397625509049,1.40897376738755,3.44397885892095,-1,-2.18583277731249,0.266884264692921,0.652349807111964,0.05,0.0600600600600601
"51.Average",0.0666666666666667,0.141514990300984,0.00171834522093218,0.273930624157611,0.0687468187932038,-0.0748483236343171,-0.207263957490945,0.0649483214457345,0.0687468187932038,-0.528907386243143,-1.46460779207999,0.458950117634874,0.48579177829139,0.05,0.141403865717192
"51.Cumulative",4,8.49089941805902,0.103100713255931,16.4358374494567,4.12480912759223,-4.49089941805902,-12.4358374494567,3.89689928674407,4.12480912759223,-0.528907386243143,-1.46460779207999,0.458950117634874,0.48579177829139,0.05,0.141403865717192
"52.Average",0.0166666666666667,0.10751473576835,-0.00450088708884012,0.214933920220888,0.0570262710765035,-0.0908480691016837,-0.198267253554222,0.0211675537555068,0.0570262710765035,-0.844982489632152,-1.84409376200678,0.196880489025375,0.530404234070495,0.05,0.0571761960326721
"52.Cumulative",1,6.45088414610102,-0.270053225330407,12.8960352132533,3.42157626459021,-5.45088414610102,-11.8960352132533,1.27005322533041,3.42157626459021,-0.844982489632152,-1.84409376200678,0.196880489025375,0.530404234070495,0.05,0.0571761960326721
"53.Average",0.0666666666666667,0.446035968095034,0.194314016700588,0.670779561062274,0.11849209811121,-0.379369301428367,-0.604112894395607,-0.127647350033922,0.11849209811121,-0.850535222638228,-1.35440398893322,-0.286181741304604,0.265655925949818,0.05,0.00100200400801603
"53.Cumulative",4,26.762158085702,11.6588410020353,40.2467736637364,7.10952588667257,-22.762158085702,-36.2467736637364,-7.65884100203529,7.10952588667257,-0.850535222638228,-1.35440398893322,-0.286181741304604,0.265655925949818,0.05,0.00100200400801603
"54.Average",0.0333333333333333,0.0742849749131746,-0.0276158773781068,0.173517732777873,0.0510535722923552,-0.0409516415798412,-0.140184399444539,0.0609492107114401,0.0510535722923552,-0.551277585106627,-1.88711646747393,0.820478310488473,0.687266467438771,0.05,0.191294387170676
"54.Cumulative",2,4.45709849479048,-1.65695264268641,10.4110639666724,3.06321433754131,-2.45709849479048,-8.41106396667236,3.65695264268641,3.06321433754131,-0.551277585106627,-1.88711646747393,0.820478310488473,0.687266467438771,0.05,0.191294387170676
"55.Average",0,0.0131629317518406,-0.0340341408849842,0.0577399332984998,0.0234802025438417,-0.0131629317518406,-0.0577399332984998,0.0340341408849842,0.0234802025438417,-1,-4.38655569952537,2.5856049037271,1.78381252645775,0.05,0.286904761904762
"55.Cumulative",0,0.789775905110435,-2.04204845309905,3.46439599790999,1.4088121526305,-0.789775905110435,-3.46439599790999,2.04204845309905,1.4088121526305,-1,-4.38655569952537,2.5856049037271,1.78381252645775,0.05,0.286904761904762
"56.Average",0.0333333333333333,0.129156703572317,-0.027928519072769,0.274708130794733,0.0762258911410773,-0.0958233702389839,-0.2413747974614,0.0612618524061021,0.0762258911410773,-0.741915576881618,-1.86885226074425,0.474321895121769,0.590181454254885,0.05,0.116116116116116
"56.Cumulative",2,7.74940221433904,-1.67571114436614,16.482487847684,4.57355346846464,-5.74940221433904,-14.482487847684,3.67571114436613,4.57355346846464,-0.741915576881618,-1.86885226074425,0.474321895121769,0.590181454254885,0.05,0.116116116116116
"57.Average",0,0.0152666768077562,-0.0629695473088649,0.0968604711014079,0.0413353457803414,-0.0152666768077562,-0.0968604711014079,0.0629695473088649,0.0413353457803414,-1,-6.34456812842192,4.12464009697733,2.70755360193,0.05,0.360169491525424
"57.Cumulative",0,0.91600060846537,-3.77817283853189,5.81162826608448,2.48012074682048,-0.91600060846537,-5.81162826608448,3.77817283853189,2.48012074682048,-1,-6.34456812842192,4.12464009697733,2.70755360193,0.05,0.360169491525424
"58.Average",0,0.209386036662993,0.0481942528181791,0.366320670742328,0.0807211994031544,-0.209386036662993,-0.366320670742328,-0.0481942528181793,0.0807211994031544,-1,-1.74949904291814,-0.230169373212542,0.385513765338017,0.05,0.006
"58.Cumulative",0,12.5631621997796,2.89165516909075,21.9792402445397,4.84327196418926,-12.5631621997796,-21.9792402445397,-2.89165516909076,4.84327196418926,-1,-1.74949904291814,-0.230169373212542,0.385513765338017,0.05,0.006
