"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"19.Cumulative",8,17.6644819160758,2.36292828291836,33.316230740797,7.98894074178653,-9.66448191607575,-25.316230740797,5.63707171708164,7.98894074178653,-0.547113805091588,-1.43317142620287,0.319118995046867,0.452260121737061,0.05,0.123333333333333
"2.Average",0.433333333333333,0.569580538032337,0.291197193839394,0.856920866811785,0.142689690355941,-0.136247204699004,-0.423587533478452,0.142136139493939,0.142689690355941,-0.239206215102927,-0.743683298839124,0.249545288160582,0.250517145211587,0.05,0.175
"2.Cumulative",26,34.1748322819402,17.4718316303637,51.4152520087071,8.56138142135645,-8.17483228194023,-25.4152520087071,8.52816836963633,8.56138142135645,-0.239206215102927,-0.743683298839124,0.249545288160582,0.250517145211587,0.05,0.175
"20.Average",0.133333333333333,0.107128114020375,-0.0368021476972983,0.235745459107791,0.0695266201670975,0.0262052193129583,-0.102412125774458,0.170135481030632,0.0695266201670975,0.24461570664797,-0.955978052175732,1.58814968961624,0.649004426175878,0.05,0.365339578454333
"20.Cumulative",8,6.4276868412225,-2.2081288618379,14.1447275464675,4.17159721002585,1.5723131587775,-6.14472754646747,10.2081288618379,4.17159721002585,0.24461570664797,-0.955978052175732,1.58814968961624,0.649004426175877,0.05,0.365339578454333
"21.Average",0.15,0.269250976539256,0.0487344472956567,0.479669156035212,0.1157205795763,-0.119250976539256,-0.329669156035212,0.101265552704343,0.1157205795763,-0.442898956475538,-1.22439353896697,0.37610096723114,0.429787037594747,0.05,0.152224824355972
"21.Cumulative",9,16.1550585923554,2.9240668377394,28.7801493621127,6.94323477457797,-7.15505859235535,-19.7801493621127,6.07593316226059,6.94323477457797,-0.442898956475538,-1.22439353896697,0.37610096723114,0.429787037594747,0.05,0.152224824355972
"22.Average",0.133333333333333,0.6146605447642,0.318969709891059,0.921090809606727,0.157663733758515,-0.481327211430867,-0.787757476273394,-0.185636376557725,0.157663733758515,-0.783078099824215,-1.28161386473179,-0.30201446658487,0.256505375367795,0.05,0.00698324022346369
"22.Cumulative",8,36.879632685852,19.1381825934635,55.2654485764036,9.45982402551088,-28.879632685852,-47.2654485764036,-11.1381825934635,9.45982402551088,-0.783078099824215,-1.28161386473179,-0.30201446658487,0.256505375367795,0.05,0.00698324022346369
"23.Average",0.35,0.489106935517195,0.179507767522135,0.792316838192542,0.157647207281138,-0.139106935517195,-0.442316838192542,0.170492232477865,0.157647207281138,-0.284410065398275,-0.904335649472694,0.348578644254108,0.322316442138441,0.05,0.220338983050847
"23.Cumulative",21,29.3464161310317,10.7704660513281,47.5390102915525,9.45883243686828,-8.34641613103172,-26.5390102915525,10.2295339486719,9.45883243686828,-0.284410065398275,-0.904335649472694,0.348578644254108,0.322316442138441,0.05,0.220338983050847
"24.Average",0.25,0.875658068657999,0.477121457269568,1.29138411313143,0.208719310907672,-0.625658068657999,-1.04138411313143,-0.227121457269568,0.208719310907672,-0.714500432362668,-1.18925885617364,-0.25937231140649,0.238357092086809,0.05,0.0010989010989011
"24.Cumulative",15,52.5394841194799,28.6272874361741,77.483046787886,12.5231586544603,-37.5394841194799,-62.483046787886,-13.6272874361741,12.5231586544603,-0.714500432362668,-1.18925885617364,-0.25937231140649,0.238357092086809,0.05,0.0010989010989011
"25.Average",0.733333333333333,1.1470207749989,0.772906303682234,1.49379651334959,0.190755397431689,-0.413687441665567,-0.760463180016259,-0.0395729703489004,0.190755397431689,-0.360662553532183,-0.662989892242351,-0.0345006570163808,0.16630509367354,0.05,0.0152284263959391
"25.Cumulative",44,68.821246499934,46.374378220934,89.6277908009755,11.4453238459013,-24.821246499934,-45.6277908009755,-2.37437822093402,11.4453238459013,-0.360662553532183,-0.662989892242351,-0.0345006570163808,0.16630509367354,0.05,0.0152284263959391
"26.Average",0.316666666666667,0.340128312004143,0.134612282993563,0.551019504444202,0.10633804153779,-0.0234616453374759,-0.234352837777535,0.182054383673103,0.10633804153779,-0.0689788074366185,-0.689013026868169,0.535252071785444,0.312640958675897,0.05,0.39344262295082
"26.Cumulative",19,20.4076987202486,8.07673697961379,33.0611702666521,6.38028249226739,-1.40769872024855,-14.0611702666521,10.9232630203862,6.38028249226739,-0.0689788074366185,-0.689013026868169,0.535252071785444,0.312640958675897,0.05,0.39344262295082
"27.Average",0.2,0.304129077278141,0.108160269158594,0.490056275386365,0.0986241122722181,-0.104129077278141,-0.290056275386365,0.0918397308414061,0.0986241122722181,-0.342384484279054,-0.953727535631505,0.301976159804721,0.324283732272076,0.05,0.147
"27.Cumulative",12,18.2477446366884,6.48961614951562,29.4033765231819,5.91744673633308,-6.24774463668844,-17.4033765231819,5.51038385048437,5.91744673633308,-0.342384484279054,-0.953727535631505,0.301976159804721,0.324283732272076,0.05,0.147
"28.Average",0.383333333333333,0.60546224548084,0.302466011285161,0.919254890487305,0.152041000154959,-0.222128912147507,-0.535921557153972,0.0808673220481722,0.152041000154959,-0.366874918800426,-0.885144467973158,0.133562947403846,0.251115575396799,0.05,0.0677966101694915
"28.Cumulative",23,36.3277347288504,18.1479606771097,55.1552934292383,9.12246000929755,-13.3277347288504,-32.1552934292383,4.85203932289033,9.12246000929755,-0.366874918800426,-0.885144467973158,0.133562947403846,0.251115575396799,0.05,0.0677966101694915
"29.Average",0.366666666666667,0.507409806441439,0.206305108936645,0.806219708781614,0.148440139303442,-0.140743139774773,-0.439553042114947,0.160361557730021,0.148440139303442,-0.277375679358329,-0.866268323029891,0.316039531940991,0.292544876782104,0.05,0.182960893854749
"29.Cumulative",22,30.4445883864864,12.3783065361987,48.3731825268968,8.90640835820653,-8.44458838648636,-26.3731825268968,9.62169346380127,8.90640835820653,-0.277375679358329,-0.866268323029891,0.316039531940991,0.292544876782104,0.05,0.182960893854749
"3.Average",0.133333333333333,0.243608874308686,-0.00152998526785834,0.489537020659129,0.118668211282455,-0.110275540975353,-0.356203687325796,0.134863318601192,0.118668211282455,-0.45267456404572,-1.46219503840585,0.553605934857287,0.487125978555633,0.05,0.176613885505481
"3.Cumulative",8,14.6165324585212,-0.0917991160715006,29.3722212395478,7.1200926769473,-6.61653245852119,-21.3722212395478,8.0917991160715,7.1200926769473,-0.452674564045719,-1.46219503840585,0.553605934857287,0.487125978555633,0.05,0.176613885505481
"30.Average",0.433333333333333,0.311956774282709,0.0782498290090338,0.520886244890707,0.116037430965425,0.121376559050624,-0.0875529115573736,0.355083504324299,0.116037430965425,0.389081337726064,-0.280657189633681,1.13824585197982,0.371966376534805,0.05,0.152234636871508
"30.Cumulative",26,18.7174064569625,4.69498974054203,31.2531746934424,6.96224585792552,7.28259354303745,-5.25317469344241,21.305010259458,6.96224585792552,0.389081337726064,-0.280657189633681,1.13824585197982,0.371966376534805,0.05,0.152234636871508
"31.Average",0.166666666666667,0.17473472965673,-0.019929461296223,0.361518319445109,0.0949900660344565,-0.00806806299006349,-0.194851652778442,0.18659612796289,0.0949900660344565,-0.0461732078443327,-1.11512836149535,1.06788231698107,0.543624419833804,0.05,0.452695829094608
"31.Cumulative",10,10.4840837794038,-1.19576767777338,21.6910991667065,5.69940396206739,-0.484083779403809,-11.6910991667065,11.1957676777734,5.69940396206739,-0.0461732078443327,-1.11512836149535,1.06788231698107,0.543624419833804,0.05,0.452695829094608
"32.Average",0.116666666666667,0.294233095059955,0.128307981454675,0.451728540950518,0.0836980669250021,-0.177566428393288,-0.335061874283851,-0.0116413147880087,0.0836980669250021,-0.603488973111968,-1.13876338151416,-0.0395649401221729,0.284461769699793,0.05,0.02002002002002
"32.Cumulative",7,17.6539857035973,7.69847888728052,27.1037124570311,5.02188401550012,-10.6539857035973,-20.1037124570311,-0.698478887280523,5.02188401550012,-0.603488973111968,-1.13876338151416,-0.0395649401221729,0.284461769699793,0.05,0.02002002002002
"33.Average",0.0333333333333333,0.0980052573992595,-0.00528123106374557,0.202536691304989,0.0513484966883701,-0.0646719240659261,-0.169203357971656,0.0386145643970789,0.0513484966883701,-0.659882191854891,-1.72647225732336,0.394005030156379,0.523936144355845,0.05,0.0970319634703196
"33.Cumulative",2,5.88031544395557,-0.316873863824735,12.1522014782994,3.08090980130221,-3.88031544395557,-10.1522014782994,2.31687386382473,3.08090980130221,-0.659882191854891,-1.72647225732336,0.394005030156379,0.523936144355845,0.05,0.0970319634703196
"34.Average",0.0666666666666667,0.10207893255223,-0.00274429196814996,0.221768599468037,0.0556612855392658,-0.035412265885563,-0.155101932801371,0.0694109586348166,0.0556612855392658,-0.346910621027938,-1.51943137455921,0.679973398030018,0.545276916084386,0.05,0.248496993987976
"34.Cumulative",4,6.12473595313378,-0.164657518088997,13.3061159680822,3.33967713235595,-2.12473595313378,-9.30611596808224,4.164657518089,3.33967713235595,-0.346910621027938,-1.51943137455921,0.679973398030018,0.545276916084386,0.05,0.248496993987976
"35.Average",0.283333333333333,0.104535545529524,-0.0145389022361895,0.221523298054133,0.0604607198447097,0.178797787803809,0.0618100352791999,0.297872235569523,0.0604607198447097,1.71040182454791,0.591282467280402,2.84948276742282,0.578374748402051,0.05,0.002
"35.Cumulative",17,6.27213273177145,-0.872334134171371,13.291397883248,3.62764319068258,10.7278672682286,3.70860211675199,17.8723341341714,3.62764319068258,1.71040182454791,0.591282467280402,2.84948276742282,0.578374748402051,0.05,0.002
"36.Average",0.0166666666666667,0.0381134488463766,-0.0349460622686907,0.122426797059675,0.0394433483726227,-0.0214467821797099,-0.105760130393008,0.0516127289353573,0.0394433483726227,-0.562709039167649,-2.7748769422388,1.35418678963933,1.03489318249856,0.05,0.293181818181818
"36.Cumulative",1,2.28680693078259,-2.09676373612144,7.3456078235805,2.36660090235736,-1.28680693078259,-6.3456078235805,3.09676373612144,2.36660090235736,-0.562709039167649,-2.7748769422388,1.35418678963933,1.03489318249856,0.05,0.293181818181818
"37.Average",0.0166666666666667,0.0530579038545378,-0.0240652521596709,0.130806380853101,0.0399893858023281,-0.0363912371878711,-0.114139714186434,0.0407319188263376,0.0399893858023281,-0.685877777750897,-2.15122924002721,0.767688051491955,0.753693284076242,0.05,0.174657534246575
"37.Cumulative",1,3.18347423127227,-1.44391512958026,7.84838285118603,2.39936314813969,-2.18347423127227,-6.84838285118603,2.44391512958026,2.39936314813969,-0.685877777750897,-2.15122924002721,0.767688051491955,0.753693284076242,0.05,0.174657534246575
"38.Average",0.116666666666667,0.244149967571623,0.0483209762623217,0.443854018049599,0.100174591889018,-0.127483300904957,-0.327187351382933,0.0683456904043446,0.100174591889018,-0.522151619240164,-1.34010810911515,0.279933235642535,0.410299427378096,0.05,0.10655737704918
"38.Cumulative",7,14.6489980542974,2.8992585757393,26.631241082976,6.01047551334108,-7.64899805429741,-19.631241082976,4.10074142426068,6.01047551334108,-0.522151619240164,-1.34010810911515,0.279933235642535,0.410299427378096,0.05,0.10655737704918
"39.Average",0.05,0.0972761067179627,-0.0417673601676195,0.226309389120011,0.0677347292252192,-0.0472761067179627,-0.176309389120011,0.0917673601676195,0.0677347292252192,-0.485999165807824,-1.81246346167198,0.943369993555406,0.696314146510877,0.05,0.244292237442922
"39.Cumulative",3,5.83656640307776,-2.50604161005717,13.5785633472007,4.06408375351315,-2.83656640307776,-10.5785633472007,5.50604161005717,4.06408375351315,-0.485999165807824,-1.81246346167197,0.943369993555406,0.696314146510877,0.05,0.244292237442922
"4.Average",0.216666666666667,0.252168145125004,0.0357062850661547,0.429807814350445,0.10477544264018,-0.0355014784583376,-0.213141147683779,0.180960381600512,0.10477544264018,-0.140784945064091,-0.845234228844095,0.717617927160493,0.41549832786469,0.05,0.386792452830189
"4.Cumulative",13,15.1300887075003,2.14237710396928,25.7884688610267,6.28652655841078,-2.13008870750026,-12.7884688610267,10.8576228960307,6.28652655841078,-0.140784945064092,-0.845234228844095,0.717617927160493,0.41549832786469,0.05,0.386792452830189
"40.Average",0.183333333333333,0.233110009544846,0.0673587086213761,0.399246845914921,0.0846000201538708,-0.0497766762115122,-0.215913512581588,0.115974624711957,0.0846000201538708,-0.213532985171691,-0.926230122006195,0.497510273962071,0.36291886529907,0.05,0.271
"40.Cumulative",11,13.9866005726907,4.04152251728256,23.9548107548952,5.07600120923225,-2.98660057269073,-12.9548107548953,6.95847748271743,5.07600120923225,-0.213532985171691,-0.926230122006196,0.497510273962071,0.36291886529907,0.05,0.271
"41.Average",0.366666666666667,0.112659355094535,-0.0482841983468415,0.272785869598217,0.0835188404286551,0.254007311572132,0.0938807970684501,0.414950865013508,0.0835188404286551,2.25464908226208,0.833315590965993,3.68323486909111,0.741339592780134,0.05,0.00406917599186165
"41.Cumulative",22,6.7595613056721,-2.89705190081049,16.367152175893,5.01113042571931,15.2404386943279,5.632847824107,24.8970519008105,5.01113042571931,2.25464908226208,0.833315590965993,3.68323486909111,0.741339592780134,0.05,0.00406917599186165
"42.Average",0.35,0.289259271130563,0.078292117011617,0.515320336112268,0.108542520048998,0.0607407288694373,-0.165320336112268,0.271707882988383,0.108542520048998,0.209987146244384,-0.571529947738989,0.939322988426333,0.375243011657889,0.05,0.288672350791717
"42.Cumulative",21,17.3555562678338,4.69752702069702,30.9192201667361,6.51255120293989,3.64444373216624,-9.9192201667361,16.302472979303,6.51255120293989,0.209987146244384,-0.571529947738988,0.939322988426333,0.375243011657889,0.05,0.288672350791717
"43.Average",1.08333333333333,1.29808515945373,0.885106643263688,1.72968028222571,0.220714330870969,-0.214751826120394,-0.646346948892382,0.198226690069645,0.220714330870969,-0.165437394115782,-0.497923379051944,0.152706999711071,0.170030701964001,0.05,0.183516483516484
"43.Cumulative",65,77.8851095672237,53.1063985958213,103.780816933543,13.2428598522581,-12.8851095672237,-38.7808169335429,11.8936014041787,13.2428598522581,-0.165437394115782,-0.497923379051944,0.152706999711071,0.170030701964001,0.05,0.183516483516484
"44.Average",0.65,0.805162800094538,0.511530599383417,1.10829604132002,0.147715803246121,-0.155162800094538,-0.45829604132002,0.138469400616583,0.147715803246121,-0.192709847097158,-0.569196740418471,0.171976897840194,0.183460789828811,0.05,0.146490335707019
"44.Cumulative",39,48.3097680056723,30.691835963005,66.4977624792012,8.86294819476724,-9.30976800567229,-27.4977624792012,8.30816403699499,8.86294819476724,-0.192709847097158,-0.569196740418471,0.171976897840194,0.183460789828811,0.05,0.146490335707019
"45.Average",0.183333333333333,0.162054974970058,0.0139633153291075,0.296813158956525,0.0700397422579474,0.0212783583632753,-0.113479825623192,0.169370018004226,0.0700397422579474,0.131303333126347,-0.700255118018802,1.04513926854464,0.432197421096688,0.05,0.384244372990354
"45.Cumulative",11,9.72329849820348,0.837798919746451,17.8087895373915,4.20238453547684,1.27670150179652,-6.80878953739152,10.1622010802535,4.20238453547684,0.131303333126347,-0.700255118018802,1.04513926854464,0.432197421096688,0.05,0.384244372990354
"46.Average",0.216666666666667,0.380335699497009,0.115008036064389,0.638165190265759,0.130567914041194,-0.163669032830342,-0.421498523599093,0.101658630602278,0.130567914041194,-0.430327821045442,-1.10822761091457,0.267286585868013,0.343296498892607,0.05,0.0996948118006104
"46.Cumulative",13,22.8201419698205,6.90048216386332,38.2899114159456,7.83407484247163,-9.82014196982052,-25.2899114159456,6.09951783613669,7.83407484247163,-0.430327821045443,-1.10822761091457,0.267286585868013,0.343296498892607,0.05,0.0996948118006104
"47.Average",0,0.0362165725611162,-0.0327644535613212,0.105555504281379,0.0355655133439112,-0.0362165725611162,-0.105555504281379,0.0327644535613212,0.0355655133439112,-1,-2.91456360491464,0.904681234151314,0.982023168644513,0.05,0.142259414225941
"47.Cumulative",0,2.17299435366697,-1.96586721367927,6.33333025688275,2.13393080063467,-2.17299435366697,-6.33333025688275,1.96586721367927,2.13393080063467,-1,-2.91456360491464,0.904681234151314,0.982023168644513,0.05,0.142259414225941
"48.Average",0.0666666666666667,0.147067270891577,0.0132493503572971,0.281269654914638,0.0685127523039334,-0.0804006042249108,-0.214602988247971,0.0534173163093695,0.0685127523039334,-0.546692705572708,-1.4592164996805,0.363216886976508,0.46585995570995,0.05,0.118
"48.Cumulative",4,8.82403625349465,0.794961021437824,16.8761792948783,4.11076513823601,-4.82403625349465,-12.8761792948783,3.20503897856217,4.11076513823601,-0.546692705572708,-1.4592164996805,0.363216886976508,0.46585995570995,0.05,0.118
"49.Average",0.566666666666667,0.565391705107954,0.291914275116074,0.841672754311461,0.138439157767534,0.00127496155871287,-0.275006087644795,0.274752391550593,0.138439157767534,0.00225500577244839,-0.486399225811574,0.485950517258,0.244855303883704,0.05,0.5
"49.Cumulative",34,33.9235023064772,17.5148565069644,50.5003652586877,8.30634946605202,0.076497693522775,-16.5003652586877,16.4851434930356,8.30634946605202,0.00225500577244847,-0.486399225811574,0.485950517258,0.244855303883704,0.05,0.5
"5.Average",0.3,0.222502819032763,0.0509237912394391,0.39801105214364,0.0863924240341532,0.0774971809672367,-0.09801105214364,0.249076208760561,0.0863924240341532,0.348297524067887,-0.440493529788528,1.11942945192027,0.38827563807824,0.05,0.1699196326062
"5.Cumulative",18,13.3501691419658,3.05542747436634,23.8806631286184,5.1835454420492,4.6498308580342,-5.8806631286184,14.9445725256337,5.1835454420492,0.348297524067887,-0.440493529788528,1.11942945192027,0.38827563807824,0.05,0.1699196326062
"50.Average",0.0666666666666667,0.151445458443754,0.0347802053777158,0.274844487280214,0.060097748232916,-0.0847787917770878,-0.208177820613548,0.0318864612889508,0.060097748232916,-0.559797518184237,-1.3746058993962,0.210547490935776,0.396827668855028,0.05,0.0761124121779859
"50.Cumulative",4,9.08672750662527,2.08681232266295,16.4906692368128,3.60586489397496,-5.08672750662527,-12.4906692368129,1.91318767733705,3.60586489397496,-0.559797518184237,-1.3746058993962,0.210547490935776,0.396827668855028,0.05,0.0761124121779859
"51.Average",0.0833333333333333,0.101029383819636,-0.024289663687761,0.222115158365448,0.0637020262299925,-0.0176960504863028,-0.138781825032115,0.107622997021094,0.0637020262299925,-0.175157462287357,-1.37367783297458,1.06526431174944,0.630529691675813,0.05,0.378995433789954
"51.Cumulative",5,6.06176302917817,-1.45737982126566,13.3269095019269,3.82212157379955,-1.06176302917817,-8.3269095019269,6.45737982126566,3.82212157379955,-0.175157462287357,-1.37367783297458,1.06526431174944,0.630529691675813,0.05,0.378995433789954
"52.Average",0.0166666666666667,0.0984863253795889,-0.0056694397234373,0.205806571499135,0.0549264871960949,-0.0818196587129223,-0.189139904832468,0.0223361063901039,0.0549264871960949,-0.830771768543201,-1.92046869556235,0.226793986921691,0.557706737299778,0.05,0.061
"52.Cumulative",1,5.90917952277534,-0.340166383406238,12.3483942899481,3.29558923176569,-4.90917952277534,-11.3483942899481,1.34016638340624,3.29558923176569,-0.830771768543201,-1.92046869556235,0.226793986921691,0.557706737299778,0.05,0.061
"53.Average",0.75,0.52027385428092,0.20871370659636,0.792220424960521,0.145771758047942,0.22972614571908,-0.0422204249605212,0.54128629340364,0.145771758047942,0.441548511094391,-0.0811503876528158,1.04038726710909,0.280182747698164,0.05,0.0566037735849057
"53.Cumulative",45,31.2164312568552,12.5228223957816,47.5332254976313,8.74630548287653,13.7835687431448,-2.53322549763127,32.4771776042184,8.74630548287653,0.441548511094391,-0.0811503876528158,1.04038726710909,0.280182747698164,0.05,0.0566037735849057
"54.Average",0.05,0.0916275452968301,-0.0170469113026795,0.194838230192501,0.0546162246037078,-0.0416275452968301,-0.144838230192501,0.0670469113026794,0.0546162246037078,-0.454312566837586,-1.58072804115066,0.731733138604543,0.596067748260384,0.05,0.235
"54.Cumulative",3,5.49765271780981,-1.02281467816077,11.6902938115501,3.27697347622247,-2.49765271780981,-8.69029381155008,4.02281467816076,3.27697347622247,-0.454312566837587,-1.58072804115066,0.731733138604543,0.596067748260384,0.05,0.235
"55.Average",0.0666666666666667,0.0591896397920556,-0.0928217238088103,0.196957274442275,0.0716028361199153,0.00747702687461105,-0.130290607775609,0.159488390475477,0.0716028361199153,0.126323236648833,-2.20124008582151,2.69453220252378,1.20971907197728,0.05,0.480337078651685
"55.Cumulative",4,3.55137838752334,-5.56930342852862,11.8174364665365,4.29617016719492,0.448621612476663,-7.81743646653653,9.56930342852862,4.29617016719492,0.126323236648833,-2.20124008582151,2.69453220252378,1.20971907197728,0.05,0.480337078651685
"56.Average",0.15,0.203931483909946,0.0190454459241949,0.385727378356749,0.0951755234071223,-0.0539314839099458,-0.235727378356749,0.130954554075805,0.0951755234071223,-0.2644588411555,-1.15591459365266,0.642149763072549,0.466703431870044,0.05,0.287943262411348
"56.Cumulative",9,12.2358890345967,1.1427267554517,23.1436427014049,5.71053140442734,-3.23588903459675,-14.143642701405,7.8572732445483,5.71053140442734,-0.2644588411555,-1.15591459365266,0.642149763072549,0.466703431870044,0.05,0.287943262411348
"57.Average",0.0333333333333333,0.122951377203812,-0.0164847545695171,0.273164217585557,0.0724417430705845,-0.0896180438704782,-0.239830884252224,0.0498180879028504,0.0724417430705845,-0.728890118261319,-1.95061568000711,0.40518527759367,0.589190171904303,0.05,0.094
"57.Cumulative",2,7.37708263222869,-0.989085274171025,16.3898530551334,4.34650458423507,-5.37708263222869,-14.3898530551334,2.98908527417102,4.34650458423507,-0.728890118261319,-1.95061568000711,0.40518527759367,0.589190171904303,0.05,0.094
"58.Average",0.166666666666667,0.264669004113156,0.0764436909732242,0.446734762515701,0.0974475487708532,-0.0980023374464898,-0.280068095849035,0.0902229756934424,0.0974475487708532,-0.3702826395364,-1.05818245240873,0.340889844641077,0.368186479173778,0.05,0.173363949483352
"58.Cumulative",10,15.8801402467894,4.58662145839345,26.8040857509421,5.84685292625119,-5.88014024678938,-16.8040857509421,5.41337854160654,5.84685292625119,-0.3702826395364,-1.05818245240872,0.340889844641077,0.368186479173778,0.05,0.173363949483352
"59.Average",0.0833333333333333,0.116017869645384,-0.0231359359317491,0.258039721020836,0.0727752610643331,-0.0326845363120506,-0.174706387687503,0.106469269265082,0.0727752610643331,-0.281719845502705,-1.50585757367813,0.91769715812325,0.627276309130441,0.05,0.328585961342828
"59.Cumulative",5,6.96107217872303,-1.38815615590494,15.4823832612502,4.36651566385998,-1.96107217872303,-10.4823832612502,6.38815615590494,4.36651566385998,-0.281719845502705,-1.50585757367813,0.917697158123249,0.627276309130441,0.05,0.328585961342828
